generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
4023,6,39994,0,0,99,100
4024,6,39994,0,0,99,100
4025,6,39994,0,0,99,100
4026,6,39994,0,0,99,100
4027,6,39994,0,0,99,100
4028,6,39994,0,0,99,100
4029,6,39994,0,0,99,100
5000,5,39995,0,0,119,120
5001,9,39991,6,2,100,100
5002,8,39992,4,5,100,100
5003,12,39988,4,0,100,100
5004,12,39988,8,8,100,100
5005,20,39980,8,0,100,100
5006,12,39988,8,16,100,100
5007,12,39988,8,8,100,100
5008,12,39988,8,8,100,100
5009,12,39988,8,8,100,100
5010,12,39988,8,8,100,100
5011,12,39988,8,8,100,100
5012,12,39988,8,8,100,100
5013,12,39988,8,8,100,100
5014,12,39988,8,8,100,100
5015,12,39988,8,8,100,100
5016,12,39988,8,8,100,100
5017,12,39988,8,8,100,100
5018,12,39988,8,8,100,100
5019,12,39988,8,8,100,100
5020,12,39988,8,8,100,100
5021,12,39988,8,8,100,100
5022,12,39988,8,8,100,100
5023,12,39988,8,8,100,100
5024,12,39988,8,8,100,100
5025,12,39988,8,8,100,100
5026,12,39988,8,8,100,100
5027,12,39988,8,8,100,100
5028,12,39988,8,8,100,100
5029,12,39988,8,8,100,100
6000,6,39994,8,8,200,200
6001,12,39988,8,2,99,100
6002,10,39990,6,8,99,100
6003,16,39984,6,0,99,100
6004,10,39990,8,14,99,100
6005,14,39986,8,4,99,100
6006,12,39988,6,8,99,100
6007,16,39984,12,8,99,100
6008,10,39990,4,10,99,100
6009,10,39990,2,2,99,100
6010,6,39994,0,4,99,100
6011,4,39996,2,4,99,100
6012,0,40000,0,4,0,0
6013,0,40000,0,0,0,0
6014,0,40000,0,0,0,0
6015,0,40000,0,0,0,0
6016,0,40000,0,0,0,0
6017,0,40000,0,0,0,0
6018,0,40000,0,0,0,0
6019,0,40000,0,0,0,0
6020,0,40000,0,0,0,0
6021,0,40000,0,0,0,0
6022,0,40000,0,0,0,0
6023,0,40000,0,0,0,0
6024,0,40000,0,0,0,0
6025,0,40000,0,0,0,0
6026,0,40000,0,0,0,0
6027,0,40000,0,0,0,0
6028,0,40000,0,0,0,0
6029,0,40000,0,0,0,0
7000,7,39993,0,0,0,0
7001,15,39985,10,2,100,100
7002,12,39988,8,11,100,100
7003,22,39978,10,0,100,100
7004,16,39984,12,18,100,100
7005,32,39968,16,0,100,100
7006,24,39976,20,28,100,100
7007,40,39960,16,0,100,100
7008,32,39968,16,24,100,100
7009,40,39960,8,0,100,100
7010,44,39956,16,12,100,100
7011,56,39944,20,8,100,100
7012,20,39980,8,44,100,100
7013,24,39976,12,8,100,100
7014,24,39976,8,8,100,100
7015,24,39976,0,0,100,100
7016,24,39976,0,0,100,100
7017,24,39976,0,0,100,100
7018,24,39976,0,0,100,100
7019,24,39976,0,0,100,100
7020,24,39976,0,0,100,100
7021,24,39976,0,0,100,100
7022,24,39976,0,0,100,100
7023,24,39976,0,0,100,100
7024,24,39976,0,0,100,100
7025,24,39976,0,0,100,100
7026,24,39976,0,0,100,100
7027,24,39976,0,0,100,100
7028,24,39976,0,0,100,100
7029,24,39976,0,0,100,100
8000,8,39992,0,0,300,300
8001,18,39982,12,2,99,100
8002,14,39986,10,14,99,100
8003,28,39972,14,0,99,100
8004,14,39986,12,26,99,100
8005,18,39982,8,4,99,100
8006,20,39980,14,12,99,100
8007,28,39972,8,0,99,100
8008,14,39986,4,18,99,100
8009,10,39990,8,12,99,100
8010,8,39992,2,4,99,100
8011,14,39986,6,0,99,100
8012,12,39988,6,8,99,100
8013,12,39988,8,8,99,100
8014,16,39984,8,4,99,100
8015,16,39984,8,8,99,100
8016,24,39976,8,0,99,100
8017,24,39976,16,16,99,100
8018,40,39960,16,0,99,100
8019,24,39976,16,32,99,100
8020,24,39976,16,16,99,100
8021,30,39970,20,14,99,100
8022,28,39972,18,20,99,100
8023,34,39966,18,12,99,100
8024,28,39972,20,26,99,100
8025,40,39960,28,16,99,100
8026,30,39970,16,26,99,100
8027,46,39954,28,12,99,100
8028,50,39950,28,24,99,100
8029,52,39948,16,14,99,100
9000,9,39991,12,18,508,511
9001,21,39979,14,2,100,100
9002,16,39984,12,17,100,100
9003,34,39966,18,0,100,100
9004,16,39984,14,32,100,100
9005,18,39982,8,6,100,100
9006,20,39980,14,12,100,100
9007,28,39972,8,0,100,100
9008,20,39980,8,16,100,100
9009,18,39982,14,16,100,100
9010,22,39978,8,4,100,100
9011,12,39988,2,12,100,100
9012,14,39986,6,4,100,100
9013,12,39988,6,8,100,100
9014,12,39988,8,8,100,100
9015,16,39984,8,4,100,100
9016,16,39984,8,8,100,100
9017,24,39976,8,0,100,100
9018,24,39976,16,16,100,100
9019,40,39960,16,0,100,100
9020,24,39976,16,32,100,100
9021,24,39976,16,16,100,100
9022,24,39976,16,16,100,100
9023,24,39976,16,16,100,100
9024,24,39976,16,16,100,100
9025,24,39976,16,16,100,100
9026,24,39976,16,16,100,100
9027,24,39976,16,16,100,100
9028,24,39976,16,16,100,100
9029,24,39976,16,16,100,100
10000,10,39990,16,16,240,240
10001,24,39976,16,2,99,100
10002,18,39982,14,20,99,100
10003,40,39960,22,0,99,100
10004,18,39982,16,38,99,100
10005,18,39982,8,8,99,100
10006,20,39980,14,12,99,100
10007,28,39972,8,0,99,100
10008,20,39980,8,16,99,100
10009,20,39980,16,16,99,100
10010,22,39978,8,6,99,100
10011,18,39982,2,6,99,100
10012,22,39978,12,8,99,100
10013,20,39980,12,14,99,100
10014,16,39984,8,12,99,100
10015,12,39988,8,12,99,100
10016,22,39978,12,2,99,100
10017,18,39982,14,18,99,100
10018,40,39960,22,0,99,100
10019,18,39982,16,38,99,100
10020,18,39982,8,8,99,100
10021,20,39980,14,12,99,100
10022,28,39972,8,0,99,100
10023,20,39980,8,16,99,100
10024,20,39980,16,16,99,100
10025,22,39978,8,6,99,100
10026,18,39982,2,6,99,100
10027,22,39978,12,8,99,100
10028,20,39980,12,14,99,100
10029,16,39984,8,12,99,100
11000,11,39989,8,12,108,109
11001,27,39973,18,2,100,100
11002,20,39980,16,23,100,100
11003,46,39954,26,0,100,100
11004,20,39980,18,44,100,100
11005,24,39976,12,8,100,100
11006,26,39974,18,16,100,100
11007,34,39966,12,4,100,100
11008,26,39974,12,20,100,100
11009,26,39974,20,20,100,100
11010,22,39978,8,12,100,100
11011,22,39978,8,8,100,100
11012,34,39966,16,4,100,100
11013,18,39982,8,24,100,100
11014,14,39986,8,12,100,100
11015,6,39994,4,12,100,100
11016,6,39994,4,4,100,100
11017,6,39994,4,4,100,100
11018,6,39994,4,4,100,100
11019,6,39994,4,4,100,100
11020,6,39994,4,4,100,100
11021,6,39994,4,4,100,100
11022,6,39994,4,4,100,100
11023,6,39994,4,4,100,100
11024,6,39994,4,4,100,100
11025,6,39994,4,4,100,100
11026,6,39994,4,4,100,100
11027,6,39994,4,4,100,100
11028,6,39994,4,4,100,100
11029,6,39994,4,4,100,100
12000,12,39988,4,4,50,50
12001,30,39970,20,2,99,100
12002,22,39978,18,26,99,100
12003,52,39948,30,0,99,100
12004,22,39978,20,50,99,100
12005,30,39970,16,8,99,100
12006,32,39968,18,16,99,100
12007,40,39960,8,0,99,100
12008,32,39968,8,16,99,100
12009,32,39968,16,16,99,100
12010,28,39972,4,8,99,100
12011,28,39972,4,4,99,100
12012,40,39960,12,0,99,100
12013,24,39976,4,20,99,100
12014,20,39980,4,8,99,100
12015,12,39988,0,8,99,100
12016,12,39988,0,0,99,100
12017,12,39988,0,0,99,100
12018,12,39988,0,0,99,100
12019,12,39988,0,0,99,100
12020,12,39988,0,0,99,100
12021,12,39988,0,0,99,100
12022,12,39988,0,0,99,100
12023,12,39988,0,0,99,100
12024,12,39988,0,0,99,100
12025,12,39988,0,0,99,100
12026,12,39988,0,0,99,100
12027,12,39988,0,0,99,100
12028,12,39988,0,0,99,100
12029,12,39988,0,0,99,100
13000,13,39987,0,0,91,92
13001,33,39967,22,2,100,100
13002,24,39976,20,29,100,100
13003,58,39942,34,0,100,100
13004,24,39976,22,56,100,100
13005,36,39964,20,8,100,100
13006,36,39964,22,22,100,100
13007,52,39948,16,0,100,100
13008,44,39956,24,32,100,100
13009,68,39932,40,16,100,100
13010,38,39962,12,42,100,100
13011,26,39974,12,24,100,100
13012,30,39970,16,12,100,100
13013,36,39964,22,16,100,100
13014,30,39970,18,24,100,100
13015,38,39962,16,8,100,100
13016,26,39974,20,32,100,100
13017,32,39968,18,12,100,100
13018,28,39972,12,16,100,100
13019,32,39968,20,16,100,100
13020,24,39976,12,20,100,100
13021,16,39984,6,14,100,100
13022,12,39988,4,8,100,100
13023,10,39990,6,8,100,100
13024,6,39994,4,8,100,100
13025,6,39994,4,4,100,100
13026,6,39994,4,4,100,100
13027,6,39994,4,4,100,100
13028,6,39994,4,4,100,100
13029,6,39994,4,4,100,100
14000,14,39986,4,4,42,42
14001,36,39964,24,2,99,100
14002,26,39974,22,32,99,100
14003,64,39936,38,0,99,100
14004,26,39974,24,62,99,100
14005,42,39958,24,8,99,100
14006,40,39960,26,28,99,100
14007,60,39940,20,0,99,100
14008,40,39960,24,44,99,100
14009,56,39944,40,24,99,100
14010,48,39952,18,26,99,100
14011,44,39956,24,28,99,100
14012,60,39940,30,14,99,100
14013,42,39958,18,36,99,100
14014,32,39968,6,16,99,100
14015,24,39976,4,12,99,100
14016,36,39964,16,4,99,100
14017,24,39976,8,20,99,100
14018,28,39972,8,4,99,100
14019,28,39972,8,8,99,100
14020,28,39972,8,8,99,100
14021,28,39972,12,12,99,100
14022,32,39968,16,12,99,100
14023,40,39960,12,4,99,100
14024,32,39968,8,16,99,100
14025,20,39980,8,20,99,100
14026,12,39988,8,16,99,100
14027,8,39992,4,8,99,100
14028,0,40000,0,8,0,0
14029,0,40000,0,0,0,0
15000,15,39985,0,0,0,0
15001,39,39961,26,2,100,100
15002,28,39972,24,35,100,100
15003,70,39930,42,0,100,100
15004,28,39972,26,68,100,100
15005,48,39952,28,8,100,100
15006,44,39956,30,34,100,100
15007,72,39928,28,0,100,100
15008,52,39948,32,52,100,100
15009,90,39910,54,16,100,100
15010,48,39952,28,70,100,100
15011,56,39944,18,10,100,100
15012,66,39934,24,14,100,100
15013,70,39930,26,22,100,100
15014,54,39946,22,38,100,100
15015,60,39940,26,20,100,100
15016,48,39952,30,42,100,100
15017,58,39942,24,14,100,100
15018,32,39968,18,44,100,100
15019,30,39970,20,22,100,100
15020,30,39970,16,16,100,100
15021,22,39978,8,16,100,100
15022,22,39978,16,16,100,100
15023,22,39978,16,16,100,100
15024,34,39966,16,4,100,100
15025,30,39970,16,20,100,100
15026,30,39970,20,20,100,100
15027,38,39962,20,12,100,100
15028,38,39962,20,20,100,100
15029,54,39946,20,4,100,100
16000,16,39984,36,36,337,337
16001,42,39958,28,2,99,100
16002,30,39970,26,38,99,100
16003,76,39924,46,0,99,100
16004,30,39970,28,74,99,100
16005,54,39946,32,8,99,100
16006,48,39952,34,40,99,100
16007,84,39916,36,0,99,100
16008,48,39952,32,68,99,100
16009,64,39936,40,24,99,100
16010,48,39952,26,42,99,100
16011,46,39954,14,16,99,100
16012,52,39948,16,10,99,100
16013,36,39964,22,38,99,100
16014,30,39970,16,22,99,100
16015,22,39978,4,12,99,100
16016,28,39972,10,4,99,100
16017,24,39976,8,12,99,100
16018,32,39968,8,0,99,100
16019,36,39964,16,12,99,100
16020,52,39948,16,0,99,100
16021,20,39980,8,40,99,100
16022,28,39972,16,8,99,100
16023,24,39976,12,16,99,100
16024,24,39976,16,16,99,100
16025,32,39968,16,8,99,100
16026,32,39968,16,16,99,100
16027,48,39952,16,0,99,100
16028,48,39952,32,32,99,100
16029,80,39920,32,0,99,100
17000,17,39983,24,68,210,211
17001,45,39955,30,2,100,100
17002,32,39968,28,41,100,100
17003,82,39918,50,0,100,100
17004,32,39968,30,80,100,100
17005,60,39940,36,8,100,100
17006,52,39948,38,46,100,100
17007,96,39904,44,0,100,100
17008,50,39950,34,80,100,100
17009,64,39936,40,26,100,100
17010,48,39952,26,42,100,100
17011,46,39954,14,16,100,100
17012,52,39948,16,10,100,100
17013,44,39956,18,26,100,100
17014,42,39958,16,18,100,100
17015,42,39958,8,8,100,100
17016,36,39964,10,16,100,100
17017,36,39964,12,12,100,100
17018,48,39952,12,0,100,100
17019,44,39956,16,20,100,100
17020,68,39932,32,8,100,100
17021,40,39960,16,44,100,100
17022,24,39976,8,24,100,100
17023,24,39976,4,4,100,100
17024,16,39984,0,8,100,100
17025,16,39984,0,0,100,100
17026,16,39984,0,0,100,100
17027,16,39984,0,0,100,100
17028,16,39984,0,0,100,100
17029,16,39984,0,0,100,100
18000,18,39982,0,0,88,88
18001,48,39952,32,2,99,100
18002,34,39966,30,44,99,100
18003,88,39912,54,0,99,100
18004,34,39966,32,86,99,100
18005,66,39934,40,8,99,100
18006,56,39944,42,52,99,100
18007,108,39892,52,0,99,100
18008,52,39948,36,92,99,100
18009,64,39936,40,28,99,100
18010,48,39952,26,42,99,100
18011,46,39954,14,16,99,100
18012,52,39948,16,10,99,100
18013,44,39956,18,26,99,100
18014,46,39954,20,18,99,100
18015,54,39946,16,8,99,100
18016,40,39960,22,36,99,100
18017,64,39936,40,16,99,100
18018,24,39976,8,48,99,100
18019,4,39996,4,24,99,100
18020,0,40000,0,4,0,0
18021,0,40000,0,0,0,0
18022,0,40000,0,0,0,0
18023,0,40000,0,0,0,0
18024,0,40000,0,0,0,0
18025,0,40000,0,0,0,0
18026,0,40000,0,0,0,0
18027,0,40000,0,0,0,0
18028,0,40000,0,0,0,0
18029,0,40000,0,0,0,0
19000,19,39981,0,0,0,0
19001,51,39949,34,2,100,100
19002,36,39964,32,47,100,100
19003,94,39906,58,0,100,100
19004,36,39964,34,92,100,100
19005,72,39928,44,8,100,100
19006,60,39940,46,58,100,100
19007,120,39880,60,0,100,100
19008,54,39946,38,104,100,100
19009,70,39930,44,28,100,100
19010,54,39946,30,46,100,100
19011,52,39948,18,20,100,100
19012,58,39942,20,14,100,100
19013,50,39950,22,30,100,100
19014,52,39948,24,22,100,100
19015,60,39940,20,12,100,100
19016,50,39950,26,36,100,100
19017,74,39926,48,24,100,100
19018,46,39954,24,52,100,100
19019,42,39958,22,26,100,100
19020,36,39964,10,16,100,100
19021,22,39978,10,24,100,100
19022,32,39968,16,6,100,100
19023,20,39980,16,28,100,100
19024,4,39996,4,20,100,100
19025,0,40000,0,4,0,0
19026,0,40000,0,0,0,0
19027,0,40000,0,0,0,0
19028,0,40000,0,0,0,0
19029,0,40000,0,0,0,0
20000,20,39980,0,0,0,0
20001,54,39946,36,2,99,100
20002,38,39962,34,50,99,100
20003,100,39900,62,0,99,100
20004,38,39962,36,98,99,100
20005,78,39922,48,8,99,100
20006,64,39936,50,64,99,100
20007,132,39868,68,0,99,100
20008,56,39944,40,116,99,100
20009,76,39924,48,28,99,100
20010,60,39940,30,46,99,100
20011,58,39942,14,16,99,100
20012,64,39936,16,10,99,100
20013,56,39944,18,26,99,100
20014,58,39942,20,18,99,100
20015,66,39934,16,8,99,100
20016,56,39944,22,32,99,100
20017,88,39912,52,20,99,100
20018,36,39964,12,64,99,100
20019,16,39984,8,28,99,100
20020,8,39992,0,8,99,100
20021,8,39992,0,0,99,100
20022,8,39992,0,0,99,100
20023,8,39992,0,0,99,100
20024,8,39992,0,0,99,100
20025,8,39992,0,0,99,100
20026,8,39992,0,0,99,100
20027,8,39992,0,0,99,100
20028,8,39992,0,0,99,100
20029,8,39992,0,0,99,100
21000,21,39979,0,0,37,38
21001,57,39943,38,2,100,100
21002,40,39960,36,53,100,100
21003,106,39894,66,0,100,100
21004,40,39960,38,104,100,100
21005,84,39916,52,8,100,100
21006,68,39932,54,70,100,100
21007,144,39856,76,0,100,100
21008,58,39942,42,128,100,100
21009,82,39918,52,28,100,100
21010,64,39936,34,52,100,100
21011,70,39930,22,16,100,100
21012,76,39924,32,26,100,100
21013,92,39908,42,26,100,100
21014,58,39942,24,58,100,100
21015,44,39956,16,30,100,100
21016,30,39970,14,28,100,100
21017,18,39982,12,24,100,100
21018,14,39986,8,12,100,100
21019,6,39994,4,12,100,100
21020,6,39994,4,4,100,100
21021,6,39994,4,4,100,100
21022,6,39994,4,4,100,100
21023,6,39994,4,4,100,100
21024,6,39994,4,4,100,100
21025,6,39994,4,4,100,100
21026,6,39994,4,4,100,100
21027,6,39994,4,4,100,100
21028,6,39994,4,4,100,100
21029,6,39994,4,4,100,100
22000,22,39978,4,4,27,27
22001,60,39940,40,2,99,100
22002,42,39958,38,56,99,100
22003,112,39888,70,0,99,100
22004,42,39958,40,110,99,100
22005,90,39910,56,8,99,100
22006,72,39928,58,76,99,100
22007,156,39844,84,0,99,100
22008,60,39940,44,140,99,100
22009,88,39912,56,28,99,100
22010,68,39932,38,58,99,100
22011,78,39922,26,16,99,100
22012,72,39928,32,38,99,100
22013,80,39920,42,34,99,100
22014,62,39938,24,42,99,100
22015,62,39938,28,28,99,100
22016,48,39952,22,36,99,100
22017,52,39948,20,16,99,100
22018,56,39944,24,20,99,100
22019,64,39936,28,20,99,100
22020,52,39948,20,32,99,100
22021,80,39920,40,12,99,100
22022,60,39940,28,48,99,100
22023,52,39948,24,32,99,100
22024,44,39956,20,28,99,100
22025,44,39956,24,24,99,100
22026,40,39960,16,20,99,100
22027,40,39960,16,16,99,100
22028,40,39960,16,16,99,100
22029,40,39960,16,16,99,100
23000,23,39977,20,12,207,208
23001,63,39937,42,2,100,100
23002,44,39956,40,59,100,100
23003,118,39882,74,0,100,100
23004,44,39956,42,116,100,100
23005,96,39904,60,8,100,100
23006,76,39924,62,82,100,100
23007,168,39832,92,0,100,100
23008,62,39938,46,152,100,100
23009,94,39906,60,28,100,100
23010,72,39928,42,64,100,100
23011,90,39910,34,16,100,100
23012,84,39916,40,46,100,100
23013,116,39884,58,26,100,100
23014,78,39922,44,82,100,100
23015,82,39918,28,24,100,100
23016,72,39928,30,40,100,100
23017,72,39928,32,32,100,100
23018,54,39946,26,44,100,100
23019,60,39940,30,24,100,100
23020,48,39952,30,42,100,100
23021,68,39932,32,12,100,100
23022,48,39952,28,48,100,100
23023,36,39964,22,34,100,100
23024,46,39954,28,18,100,100
23025,30,39970,20,36,100,100
23026,14,39986,12,28,100,100
23027,10,39990,2,6,100,100
23028,6,39994,0,4,100,100
23029,4,39996,2,4,100,100
24000,24,39976,0,4,0,0
24001,66,39934,44,2,99,100
24002,46,39954,42,62,99,100
24003,124,39876,78,0,99,100
24004,46,39954,44,122,99,100
24005,102,39898,64,8,99,100
24006,80,39920,66,88,99,100
24007,180,39820,100,0,99,100
24008,64,39936,48,164,99,100
24009,100,39900,64,28,99,100
24010,76,39924,46,70,99,100
24011,102,39898,42,16,99,100
24012,80,39920,40,62,99,100
24013,88,39912,42,34,99,100
24014,74,39926,40,54,99,100
24015,70,39930,24,28,99,100
24016,64,39936,26,32,99,100
24017,56,39944,36,44,99,100
24018,40,39960,28,44,99,100
24019,36,39964,16,20,99,100
24020,48,39952,20,8,99,100
24021,44,39956,12,16,99,100
24022,40,39960,16,20,99,100
24023,28,39972,8,20,99,100
24024,20,39980,4,12,99,100
24025,20,39980,8,8,99,100
24026,12,39988,0,8,99,100
24027,8,39992,4,8,99,100
24028,0,40000,0,8,0,0
24029,0,40000,0,0,0,0
25000,25,39975,0,0,0,0
25001,69,39931,46,2,100,100
25002,48,39952,44,65,100,100
25003,130,39870,82,0,100,100
25004,48,39952,46,128,100,100
25005,108,39892,68,8,100,100
25006,84,39916,70,94,100,100
25007,192,39808,108,0,100,100
25008,66,39934,50,176,100,100
25009,106,39894,68,28,100,100
25010,80,39920,50,76,100,100
25011,114,39886,50,16,100,100
25012,84,39916,44,74,100,100
25013,88,39912,42,38,100,100
25014,74,39926,40,54,100,100
25015,70,39930,24,28,100,100
25016,64,39936,26,32,100,100
25017,64,39936,32,32,100,100
25018,52,39948,28,40,100,100
25019,60,39940,24,16,100,100
25020,40,39960,16,36,100,100
25021,28,39972,8,20,100,100
25022,28,39972,12,12,100,100
25023,28,39972,12,12,100,100
25024,36,39964,8,0,100,100
25025,36,39964,8,8,100,100
25026,40,39960,4,0,100,100
25027,48,39952,8,0,100,100
25028,44,39956,12,16,100,100
25029,60,39940,16,0,100,100
26000,26,39974,24,32,200,200
26001,72,39928,48,2,99,100
26002,50,39950,46,68,99,100
26003,136,39864,86,0,99,100
26004,50,39950,48,134,99,100
26005,114,39886,72,8,99,100
26006,88,39912,74,100,99,100
26007,204,39796,116,0,99,100
26008,68,39932,52,188,99,100
26009,112,39888,72,28,99,100
26010,84,39916,54,82,99,100
26011,126,39874,58,16,99,100
26012,88,39912,48,86,99,100
26013,88,39912,42,42,99,100
26014,74,39926,40,54,99,100
26015,70,39930,24,28,99,100
26016,64,39936,26,32,99,100
26017,64,39936,32,32,99,100
26018,56,39944,32,40,99,100
26019,72,39928,32,16,99,100
26020,44,39956,28,56,99,100
26021,56,39944,32,20,99,100
26022,20,39980,16,52,99,100
26023,12,39988,8,16,99,100
26024,12,39988,4,4,99,100
26025,12,39988,0,0,99,100
26026,12,39988,0,0,99,100
26027,12,39988,0,0,99,100
26028,12,39988,0,0,99,100
26029,12,39988,0,0,99,100
27000,27,39973,0,0,44,44
27001,75,39925,50,2,100,100
27002,52,39948,48,71,100,100
27003,142,39858,90,0,100,100
27004,52,39948,50,140,100,100
27005,120,39880,76,8,100,100
27006,92,39908,78,106,100,100
27007,216,39784,124,0,100,100
27008,70,39930,54,200,100,100
27009,118,39882,76,28,100,100
27010,88,39912,58,88,100,100
27011,138,39862,66,16,100,100
27012,92,39908,52,98,100,100
27013,100,39900,50,42,100,100
27014,86,39914,48,62,100,100
27015,82,39918,32,36,100,100
27016,76,39924,34,40,100,100
27017,76,39924,40,40,100,100
27018,68,39932,40,48,100,100
27019,84,39916,40,24,100,100
27020,66,39934,42,60,100,100
27021,78,39922,38,26,100,100
27022,48,39952,34,64,100,100
27023,36,39964,12,24,100,100
27024,34,39966,16,18,100,100
27025,40,39960,14,8,100,100
27026,30,39970,6,16,100,100
27027,32,39968,12,10,100,100
27028,32,39968,8,8,100,100
27029,32,39968,0,0,100,100
28000,28,39972,0,0,114,114
28001,78,39922,52,2,99,100
28002,54,39946,50,74,99,100
28003,148,39852,94,0,99,100
28004,54,39946,52,146,99,100
28005,126,39874,80,8,99,100
28006,96,39904,82,112,99,100
28007,228,39772,132,0,99,100
28008,72,39928,56,212,99,100
28009,124,39876,80,28,99,100
28010,92,39908,62,94,99,100
28011,150,39850,74,16,99,100
28012,96,39904,56,110,99,100
28013,112,39888,58,42,99,100
28014,98,39902,48,62,99,100
28015,94,39906,24,28,99,100
28016,88,39912,26,32,99,100
28017,88,39912,32,32,99,100
28018,80,39920,32,40,99,100
28019,96,39904,32,16,99,100
28020,80,39920,36,52,99,100
28021,92,39908,40,28,99,100
28022,44,39956,24,72,99,100
28023,48,39952,20,16,99,100
28024,36,39964,20,32,99,100
28025,40,39960,16,12,99,100
28026,32,39968,20,28,99,100
28027,36,39964,20,16,99,100
28028,28,39972,12,20,99,100
28029,36,39964,16,8,99,100
29000,29,39971,8,16,96,96
29001,81,39919,54,2,100,100
29002,56,39944,52,77,100,100
29003,154,39846,98,0,100,100
29004,56,39944,54,152,100,100
29005,132,39868,84,8,100,100
29006,100,39900,86,118,100,100
29007,240,39760,140,0,100,100
29008,74,39926,58,224,100,100
29009,130,39870,84,28,100,100
29010,96,39904,66,100,100,100
29011,162,39838,82,16,100,100
29012,100,39900,60,122,100,100
29013,124,39876,66,42,100,100
29014,106,39894,56,74,100,100
29015,118,39882,40,28,100,100
29016,112,39888,58,64,100,100
29017,152,39848,72,32,100,100
29018,108,39892,68,112,100,100
29019,74,39926,40,74,100,100
29020,54,39946,28,48,100,100
29021,62,39938,28,20,100,100
29022,58,39942,20,24,100,100
29023,66,39934,24,16,100,100
29024,78,39922,36,24,100,100
29025,94,39906,48,32,100,100
29026,110,39890,48,32,100,100
29027,94,39906,44,60,100,100
29028,98,39902,40,36,100,100
29029,138,39862,60,20,100,100
